event_category,event_group,event_subgroup,event_type,place,event_start_date,comments,fatalities,injured_/_infected,evacuated,estimated_total_cost,normalized_total_cost,event_end_date,federal_dfaa_payments,provincial_dfaa_payments,provincial_department_payments,municipal_costs,ogd_costs,insurance_payments,ngo_payments,utility_-_people_affected,magnitude,unnamed:_22
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Halifax NS and Charlottetown PE,9/29/2003 12:00:00 AM,"Halifax NS and Charlottetown PE, September 29, 2003. At 00:10 AST, Hurricane Juan made landfall in Nova Scotia as one of the most powerful and damaging hurricanes to impact Canada.  A 1.63 metre storm surge occurred while Juan made landfall just south of Halifax as a Class 2 hurricane. Water levels reached 2.9 metres above chart datum, which was the highest water level recorded to date at this location. Winds gusted to 230 km/h in Halifax and waves outside Halifax Harbour reached a maximum height of 19 metres. Extensive damage to buildings, docks, boardwalks and trails occurred throughout Nova Scotia and Prince Edward Island. Point Pleasant Park in Halifax was decimated; nearly every tree in the 75-hectare park was damaged or uprooted. Juan knocked out power to hundreds of thousands of people. It is estaimated that up to 300,000 people lost power due to the strong winds. In addition, eight lives were lost either directly or indirectly as a result of Hurricane Juan.",8.0,,,25529656.0,1490057.7,9/29/2003 12:00:00 AM,25529656.0,,,,,,,300000.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Vancouver Island and Southwestern British Columbia,10/16/2003 12:00:00 AM,"Vancouver Island and Southwestern British Columbia, October 16-23, 2003. Heavy rains resulted in major flooding, particularly to Squamish and Pemberton where states of emergency were declared. Flooding in the Squamish Valley, Cheakamus Valley, and Paradise Valley resulted in the evacuation of 700 people from those areas. Another 50 people were evacuated from the Vancouver Island region. Two vehicles were swept into Rutherford Creek north of Whistler. One passenger survived, while two died.",2.0,1.0,750.0,8958966.0,522896.8,10/23/2003 12:00:00 AM,8958966.0,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Edmundston NB,8/13/2004 12:00:00 AM,"Edmundston and Saint-Jacques NB, August 13-14, 2004. Tropical storm Bonnie produced significant heavy rain throughout New Brunswick. Edmundston and Saint-Jacques were both hard hit by the torrential rain. There was localised flooding, basement flooding and road closures in Edmundston and Saint-Jacques. The community of Saint-Jacques was put on a boil water advisory due to well contamination that resulted from the flooding. Edmundston recieved up to 90 mm of rain, while 50.9 mm and 65.4 mm was reported in Fredricton and St. Stephen. Flooded roads created dangerous driving conditions for local residents. One individual was killed while driving a truck across a shallow stream.",1.0,,0.0,0.0,0.0,8/14/2004 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Geological,Tsunami,East Indian Ocean,12/26/2004 12:00:00 AM,"East Indian Ocean, December 26, 2004.  A powerful 9.1 magnitude earthquake occured at 07:59 local time 100 kilometres west of Sumatra. The earthquake triggered a massive tsunamis in the East Indian Ocean. Several areas were hit by the tsunamis including Indonesia, Sri Lanka, southern India, Thailand, Malaysia, the Maldives, Bangladesh, Burma, Mauritius, Somalia, Kenya, Seychelles and Tanzania. Due to its proximity to the earthquake epicentre, Indonesia was the hardest hit by the tsunami. It is estimated that the tsunami travelled 500 km/h across the Indian Ocean before making landfall with Indonesia. Foreign Affairs Canada Consular Operations confirmed the deaths of 15 Canadians as well as 6 others that went missing, including 5 others that are presumed dead. It is estimated that the total death toll of this event is 280,931. In Indonesia alone, 167, 540 people died from the tsunami. The earthquake and subsequent tsunami affected approximately five million people aroung the world and 1.7 million people were displaced from their homes. In addition, hundreds of thousands of homes and business were destroyed.",20.0,,,0.0,0.0,12/26/2004 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Geological,Landslide,North Vancouver BC,1/17/2005 12:00:00 AM,"North Vancouver BC, January 17-31, 2005.  A landslide of mud, debris and snow caused by more than 320 mm of rain completely destroyed two homes in North Vancouver.  One person died and nearly 100 homes were evacuated.  A state of emergency was declared.",1.0,1.0,300.0,4337646.0,243232.5,1/31/2005 12:00:00 AM,4337646.0,,,,,,,0.0,0.0,
Disaster,Natural,Biological,Epidemic,Toronto ON,9/24/2005 12:00:00 AM,"Toronto ON, September 24, 2005.  In the fall of 2005, a long-term care facility in the city of Toronto named Seven Oaks experienced an outbreak of Legionnaires' disease. A total of 135 people were infected (70 residents, 39 staff, 21 visitors, and 5 people who lived or worked near the home). Twenty-three residents died. For the first 10 days, the cause of the outbreak was unknown. On October 16, the Minister of Health and Long-Term Care established an Expert Review Panel on the Legionnaires' Disease Outbreak to assess the progress Ontario has made since SARS, to identify the key lessons from the recent Legionnaires' disease outbreak, and provide advice on how to strengthen infectious disease control in Ontario.",23.0,112.0,,0.0,0.0,9/24/2005 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Gaspé and Riviere-au-Renard QC,8/8/2007 12:00:00 AM,"Gaspé and Riviere-au-Renard QC, August 8-9, 2007. A severe thunderstorm dumped up to 115 mm of rain on Gaspé and Riviere-au-Renard in less than 10 hours. The heavy rain resulted in significant damages to homes and businesses. In Riviere-au-Renard, 38 homes were damaged and approximately 105 people were evacuated. Nearby in Cortereal, six homes were damaged and approximately 29 people were evacuated. In total, approximately 200 people were evacuated due to flooding that was so severe that some houses were swept away completely. One individual died as a result of the flooding.",1.0,0.0,200.0,14149725.0,761420.2,8/9/2007 12:00:00 AM,14149725.0,,,,,,,0.0,0.0,
Disaster,Natural,Biological,Epidemic,"Across Canada, largely in the Greater Toronto area",3/13/2003 12:00:00 AM,"Across Canada, 13 March to August, 2003. Severe acute respiratory syndrome (SARS) emerged in November 2002 in Asia. It is described as a droplet-spread viral illness. The outbreak affected Toronto and the Greater Toronto Area the most. According to the Government of Ontario, there were 375 probable and suspected cases and 44 deaths.",44.0,375.0,0.0,,,8/31/2003 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Biological,Epidemic,Across Canada,8/1/2008 12:00:00 AM,"Across Canada, August 1, 2008. Listeria monocytogenes spread by contaminated Maple Leaf food products produced at its Bartor Road plant. The outbreak occurred in August 2008. A segment of the population that is most vulnerable became exposed. 57 people became seriously ill and 22 people died.",22.0,57.0,0.0,0.0,0.0,8/1/2008 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Biological,Pandemic,Across Canada,4/1/2009 12:00:00 AM,"Across Canada, April 1, 2009 to February 1, 2010. A new strain of pandemic influenza. The first cases were seen in Mexico and it spread quickly across the globe. In Canada, there were 8,582 hospitalizations, 1,448 cases admitted to the intensive care unit (ICU) and 425 deaths.",425.0,8582.0,0.0,0.0,0.0,2/1/2010 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Wildfire,"Kelowna, Kamloops and Cariboo BC",5/1/2009 12:00:00 AM,"Kelowna, Kamloops and Cariboo BC, May 1 to August 31, 2009.  Fire season 2009 had 3,200 fires, 213 of which were wildland-urban interface fires. On July 18, fires broke out in the Glenrosa and Rose Valley communities of West Kelowna, combined with the Terrace Mountain fire west of Fintry, which led to multiple evacuation orders and alerts. July also saw an abundance of lightning storms leading to other fires of note throughout the province. Temperatures continued to break record highs and little precipitation was received in most areas. As September began, all personnel continued to work hard to contain fires across the Kamloops and Cariboo regions. The Lava Canyon fire, the largest, was nearly 55,000 hectares and growing.  There were over 100 notable fires during this fire season: at least 27 caused evacuation orders and at least a dozen more caused evacuation alerts.  Approximately 20,000 people were evacuated. One helicopter pilot lost his life in the line of duty.",1.0,0.0,20000.0,98743529.0,5178856.4,8/31/2009 12:00:00 AM,81743529.0,17000000.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Tornado,"Toronto, Windsor, Vaughan and Newmarket ON",8/20/2009 12:00:00 AM,"Toronto, Windsor, Vaughan and Newmarket ON, August 20, 2009.  A super cell storm developed just south of Lake Huron and tracked northeastward for a remarkable 200 kilometres. The heat and humidity in Ontario increased once the clouds disappeared. A squall line developed over Lower Michigan and traveled across the Great Lakes reaching southern Ontario at 15:00 EDT. This system produced powerful winds from Windsor to northeast of Toronto as well as destructive tornadoes in Vaughan and Newmarket. While these tornadoes were wreaking havoc just north of Toronto, another series of super cell thunderstorms spawned tornadoes in parts of Simcoe County, Muskoka and Parry Sound Districts to the east of Georgian Bay and north towards Lake Nipissing. In total, the day’s weather produced 19 confirmed tornadoes, including: four F0, eleven F1, and four F2. This was the greatest number of F2 tornadoes in Ontario in one day since the Barrie/central Ontario tornadoes of May 31, 1985. It was also a new Canadian record for the most confirmed tornadoes in one day. Violent winds snapped trees, lifted roofs, flattened cars, mowed down fences, collapsed farm buildings, and inflicted property losses around $100 million. The first tornado of the day touched down in the town of Durham in Grey County, killing a young boy as he left a nearby conservation area day camp. About 600 homes, mostly in the communities of Maple and Woodbridge were damaged. Fourty were destroyed and declared unsafe. At the peak of the storm, Hydro One reported that 69,000 customers (approximately 207,000 individuals) had lost power.",1.0,0.0,0.0,96183000.0,5044562.9,8/20/2009 12:00:00 AM,,,,,,96183000.0,,207000.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Lambton County ON,12/12/2010 12:00:00 AM,"Lambton County ON, December 12-14, 2010. A severe winter storm caused severe road closures including London Line and Highway 402 in Lambton County. A county emergency was declared on December 13. The next day on December 14, a snow streamer accompanied by heavy winds swept through the region creating a hazard for drivers on the road. In total, there were approximately over 625 people stranded on area roads who had to be rescued and taken to warming centres. The majority of stranded drivers were trapped in their vehicles for up to six hours meaning that many people were forced to spend the night in their vehicles. The Canadian Armed Forces used two Griffin helicopters to assist the Ontario Provincial Police in rescuing 237 motorists stranded in their vehicles along Highway 402. One officer received a minor injury while trying to reach stranded motorists and one man was found dead from exposure to the elements.",1.0,1.0,625.0,0.0,0.0,12/14/2010 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Newfoundland and Labrador,9/21/2010 12:00:00 AM,"Newfoundland and Labrador, September 21, 2010. Hurricane Igor hit Newfoundland and Labrador at 12:30 NDT, causing extensive damages. At the height of the hurricane, wind speeds in some areas were in excess of 170 km/h with rainfall reaching nearly 240 mm in some parts of the province. Approximately 150 communities were isolated due to washouts and road closures, and 30 communities had declared states of emergency. Over 30,000 calls were made to the Emergency Operations Centre and over 100 families (300 individuals) were displaced. An 80-year-old man died when he was swept into the ocean during the storm.  The Canadian Forces deployed 1000 troops to assist in the wake of the disaster. Canada Revenue Agency also provided tax relief measures to taxpayers affected by Hurricane Igor in Newfoundland and Labrador.",1.0,0.0,300.0,85507690.0,4403829.5,9/21/2010 12:00:00 AM,85507690.0,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Wildfire,British Columbia,7/28/2010 12:00:00 AM,"British Columbia, July 28 to September 8, 2010.  Due to little precipitation and lightning strikes, from July 28 to July 31, the number of fires in British Columbia went from 600 to 1,100.  On August 18, strong winds blew through the interior causing substantial growth of the fires. Throughout the wildfire season, approximately 461 homes (1,383 individuals) were ordered to evacuate the region and hundreds of other homes were put on evacuation alert. The hardest hit areas were Chilcotin, Houston, Williams Lake, Burns Lake and Fraser Lake. All evacuation orders and alerts were removed by the first week of September.  Approximately 330,000 hectares burned due to 1,673 fires.  Over 1,400 personnel from out-of-province assisted with fighting the fires.  Two air tanker pilots died in a plane crash while fighting the fires.  Both the city of Vancouver and the Government of Alberta issued air quality warnings due to smoke caused by the fires.",2.0,0.0,1383.0,257339000.0,13253510.7,9/8/2010 12:00:00 AM,37339000.0,,220000000.0,,,,,0.0,0.0,
Disaster,Natural,Geological,Earthquake,"Port-au-Prince, Haiti",1/12/2010 12:00:00 AM,"Port-au-Prince, Haiti, January 12, 2010. At 16:53 local time, a 7.0 magnitude earthquake occurred off the coast of Haiti, approximately 16 kilometres from the capital of Port-au-Prince.  Upwards of 50 aftershocks were felt since January 12, including a 6.1 magnitude on January 20.  In the aftermath 1,911 Canadians in Haiti were located by International and Foreign Affairs and out of that number 58 died and 31 were injured.  A total of 4,620 Canadians and Haitians were evacuated to Canada over the course of 49 flights, including 203 children who were united with their families in Canada.  Expert personnel from DFAIT, CIDA, CIC, CBSA, CSC, and the RCMP were dispatched to aid in the response.",58.0,31.0,4620.0,750000000.0,38626609.4,1/12/2010 12:00:00 AM,,,,,750000000.0,,,0.0,7.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Northwestern British Columbia,10/29/1978 12:00:00 AM,"Northwestern British Columbia, October 29 - November 7, 1978. Northwestern BC was hit by two floods. The first was due to a major storm system which struck October 29 to November 1. The second flood was caused by heavy rainfall and mixture of snow and rain occurring between November 4 and 7. Flooding occurred collectively along the Skeena and Nass rivers, and on the Queen Charlotte Islands. The Terrace-Kitimat region was declared a disaster area as the local economy was severely disrupted by the flooding and loss of communication links. Kitimaat Village and Thornhill were also affected while Lakelse Lake and Old Remo areas were the worst hit by flooding with dozens of homes flooded.  Numerous bridges were damaged and destroyed, roads and highways were washed out in many places, and the railway line between Smithers and Terrace was closed because of the flooding. A CN Rail track was undermined – a train engine fell into the Skeena River, causing the deaths of two people.",2.0,0.0,40.0,8277755.0,1357009.0,11/7/1978 12:00:00 AM,3037970.0,5239785.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Winisk ON,5/16/1986 12:00:00 AM,"Winisk, Winisk River Northern ON, May 16, 1986.  Precipitation was nearly three times normal in the western James Bay area of northern Ontario in March and April; as the snowpack melted, ice jams formed on the Winisk River; the river then overflowed its banks and Winisk was inundated;  the isolation of the community, the magnitude of the flooding and a blizzard made rescue efforts difficult.  Of the 131 residents, almost all were airlifted to safety; two died; the community was virtually destroyed; a new town site was developed upstream at Peawanuk.",2.0,0.0,129.0,,,5/16/1986 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Geological,Landslide,Britannia Beach BC,10/28/1921 12:00:00 AM,"Britannia Beach BC, October 28, 1921. 37 dead; outburst flood caused by breach of landslide dam swept away more than 50 houses.",37.0,0.0,0.0,,,10/28/1921 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Biological,Epidemic,"Glengarry Hospital, Victoria BC",4/6/2010 12:00:00 AM,"Glengarry Hospital, Victoria BC, April 6, 2010. A Norovirus outbreak at the Chandler Unit was declared on April 6 and affected a total of 39 residents. A respiratory outbreak was later declared on April 22 after an increase in the number of cases and several deaths which occurred in the Chandler Unit. On April 29, two residents at the Fairfield Unit also became ill with respiratory symptoms. No new cases of respiratory illness occurred in the Fairfield Unit after  April 29. A total of 21 residents at Glengarry Hospital (19 at the Chandler Unit and 2 at the Fairfield Unit) were affected by the respiratory illness. Of these 21 individuals, 10 have died (9 at the Chandler Unit, 1 at the Fairfield Unit). Three staff members also experienced respiratory symptoms.",10.0,21.0,0.0,0.0,0.0,4/6/2010 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Saguenay River Valley QC,7/19/1996 12:00:00 AM,"Saguenay River Valley QC, July 19, 1996; 290 mm of rainfall in less than 36 hours and caused at least 10 deaths.  Thousands of homes, roads and bridges washed out; Downed power lines.  A total of 15,825 people had to leave their homes.  At least 20 major bridges heavily damaged.  Greater than 50 towns and villages inundated, or main roads destroyed and electricity cut off.  Aluminium plants and paper mills slowed or closed for a month.  At least 3,200 industry workers idling.  3 schools closed. The Canadian Red Cross sent 1600 volunteers to set up a temp office and evacuate people. Overall they assisted 16,000 people.",10.0,0.0,15825.0,300000000.0,20247469.1,7/19/1996 12:00:00 AM,300000000.0,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Tornado,Portage la Prairie MB,6/22/1922 12:00:00 AM,"Portage la Prairie MB, June 22, 1922. A tornado resulted in five dead, many injured.",5.0,0.0,0.0,,,6/22/1922 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Southern Alberta,6/6/2005 12:00:00 AM,"Southern Alberta, June 6-8, 2005. Heavy rainfall and high water levels across southern Alberta caused massive flooding in several waterways.  Multiple municipalities across the region issued a state of emergency. Severe flooding caused the evacuation of 2000 people in Calgary, 1,300 in Sundre, 3,200 in Drumheller, 200 in High River, 70 in Foothills, 58 in Okotoks and 200 in Red Deer County.  Officials reported that the 200-year flood event resulted in significant damages to approximately 40,000 homes.",2.0,,7028.0,129049397.0,7236414.8,6/8/2005 12:00:00 AM,129049397.0,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Wildfire,Haileybury ON,9/30/1922 12:00:00 AM,"Haileybury and northern region ON, September 30 - October 5 1922. 43 dead (unofficially as high as 150), 11,000 homeless, 5180 square kilometres burned.",43.0,0.0,11000.0,,,10/5/1922 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Geological,Landslide,Echo Harbour BC,9/30/1922 12:00:00 AM,"Echo Harbour BC, September 30, 1922. 5 dead; debris avalanche caused by heavy rains destroyed a logging camp.",5.0,0.0,0.0,,,9/30/1922 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Saint John River Basin NB,4/29/1923 12:00:00 AM,"Saint John River basin NB, April 29 - May 9 1923. Snowmelt, ice jams and heavy rainfall caused flooding in New Brunswick; flooding occurred in the Saint John River basin as well as river basins in the northeast and southwest; the situation was worsened with the creation of log jams from the lumber industry along the rivers systems; 2 dead due to drowning.",2.0,0.0,0.0,,,5/9/1923 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Newfoundland,8/24/1927 12:00:00 AM,"Newfoundland, August 24-25, 1927.  A hurricane swept through Atlantic Canada washing out roads, filling basements, ans swamping boats.  In Newfoundland, 56 people died at sea.",56.0,0.0,0.0,,,8/25/1927 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,"Rideau, Chaudière and Quyon Rivers QC",1/1/1928 12:00:00 AM,"Rideau, Chaudière and Quyon Rivers QC, 1928. Three people were killed by the flooding when these rivers overflowed their banks.",3.0,0.0,0.0,,,1/1/1928 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Geological,Tsunami,Burin Peninsula NL,11/18/1929 12:00:00 AM,"Burin Peninsula NF, November 18, 1929. An offshore earthquake (magnitude 7.2) on the floor of the Atlantic Ocean caused a massive submarine slump (landslide), which generated a large ocean wave (tsunami); the tsunami drowned 27 people when it struck the Burin Peninsula. A tsunami was also reported to have struck Cape Breton, Nova Scotia, drowning one individual.",28.0,0.0,0.0,,,11/18/1929 12:00:00 AM,,,,,,,,0.0,7.0,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,St. Lawrence River,6/26/1930 12:00:00 AM,"St. Lawrence River, June 26, 1930. Lightning struck the bow of the ""John B. King"" drillship in the St. Lawrence River, igniting a store of dynamite aboard.  The explosion killed 30 people and injured 11 others.",30.0,11.0,0.0,,,6/26/1930 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Geological,Landslide,Capreol ON,6/26/1930 12:00:00 AM,"Capreol ON, June 26, 1930.  Slump of railway embankment: passenger train derailed into the Vermillion River.",4.0,0.0,0.0,,,6/26/1930 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Geological,Landslide,Crerar ON,6/27/1930 12:00:00 AM,"Crerar ON, June 27, 1930.  Slump of railway embankment; freight train derailed.",8.0,0.0,0.0,,,6/27/1930 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,New Brunswick and Eastern Quebec,5/4/1933 12:00:00 AM,"New Brunswick and Eastern Quebec, May 4, 1933. Snowmelt, heavy rains and ice jams contributed to flooding throughout New Brunswick and Eastern Québec;  three lives were lost in Blue River, Tracey Brook (near Kedgwick), and Edmundston.",3.0,0.0,0.0,,,5/4/1933 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Southern New Brunswick,10/25/1933 12:00:00 AM,"Southern New Brunswick, October 25, 1933. Heavy autumn rainfall in southern New Brunswick caused extensive damage to roads, dams and bridges; seven stream drivers were swept to their death in Saint John county by the northwest branch of the Big Salmon River while trapped on a sand bar.",7.0,0.0,0.0,,,10/25/1933 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Cold Event,Manitoba to Atlantic Canada,12/1/1933 12:00:00 AM,"Eastern Canada, December 1933 - February 1934. A Cold Wave engulfed North America from Manitoba to the Atlantic coast.  Ice trapped fishing vessels off Nova Scotia, hospitals were jammed with frostbite victims and for only the second time in recorded history, Lake Ontario froze completely; 15 weather-related deaths in Ontario; communication systems were disrupted.",15.0,0.0,0.0,,,2/1/1934 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Newfoundland,8/25/1935 12:00:00 AM,"Newfoundland, August 25, 1935. Villages destroyed; 50 people left dead in the wake of a severe storm.",50.0,0.0,0.0,,,8/25/1935 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Heat Event,Across Canada,7/5/1936 12:00:00 AM,"Across Canada, July 5-17, 1936. A two-week heat wave starting on July 5, 1936; greater than 32°C in western and central Canada; from southern Saskatchewan to the Ottawa Valley temperatures were higher than 32°C for one and a half weeks; St. Albert, Manitoba reached 44.4°C and Atikokan, Ontario hit 42.2°C; 1,180 people died across Canada; a severe drought also occurred in 1936 (see 1931.002);  120.7 sq km of Saskatchewan timberland burned (see 1936.004).",1180.0,0.0,0.0,,,7/17/1936 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Geological,Landslide,St-Gregoire-de-Montmercy QC,9/1/1938 12:00:00 AM,"St-Gregoire-de-Montmercy QC, September 1, 1938. 4 dead; 12 injured; landslide caused by heavy rains destroyed houses.",4.0,12.0,0.0,,,9/1/1938 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Wildfire,Rainy River and Dance Township ON,10/10/1938 12:00:00 AM,"Dance Township ON, October 10-15, 1938; 17 dead, 155 homeless, 37,230 ha of forest were destroyed.  The fire was caused by the settlers by brush fires.  The fire got out of control due to the lack of water in the area at the time.",17.0,0.0,155.0,,,10/15/1938 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Great Lakes: Lake Ontario,1/1/1940 12:00:00 AM,"Ontario, 1940. Three Great Lakes ships wrecked in storm, killing 69.",69.0,0.0,0.0,,,1/1/1940 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Prairie Provinces,3/14/1941 12:00:00 AM,"Prairie Provinces, March 14, 1941. A severe blizzard producing a storm called an ""Alberta Low"" lasted 7 hours and produced winds exceeding 100 km/h; the storm caused 76 deaths in the southern parts of the Prairie provinces and the northern U.S.",76.0,0.0,0.0,0.0,0.0,3/14/1941 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,"Burin Peninsula, St. John's and Little St. Lawrence NL",8/2/1941 12:00:00 AM,"Burin Peninsula, St. John's and Little St. Lawrence NL, August 2, 1941. Experienced the effects of flooding caused by torrential rains;  two employees of United Towns Electric Company were drowned when a dam broke; the total rainfall was reported to be 98.3 mm for a 66-hour period.",2.0,0.0,0.0,,,8/2/1941 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,"Newfoundland, off coast",1/1/1942 12:00:00 AM,"Newfoundland, 1942. 203 dead; three U.S. navy ships, the destroyers ""Wilkes"" and ""Truxton"" and the supply ship ""Pollux"", went off course during a blizzard and crashed into the rocks near St. Lawrence at the entrance to Placentia Bay: the ships had been unable to check their position as they had been ordered to keep radio silence: the ""Wilkes"" floated off the rocks but the other two ships were pounded to pieces: the rescue efforts of the villagers of St. Lawrence saved the lives of many sailors: as a gesture of gratitude, the U.S. government constructed a hospital in the town which was closed down by the Newfoundland government in 1989.",203.0,0.0,0.0,,,1/1/1942 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Toronto ON,12/11/1944 12:00:00 AM,"Toronto ON, December 11, 1944. A blizzard produced 57 cm of snow over two days; accompanying strong winds caused huge drifts which paralysed the city for days.  There were no home deliveries of milk, ice or fuel.  Of major concern, factories producing war ammunitions had to close temporarily.  In all, 21 people died, 13 from overexertion.",21.0,0.0,0.0,,,12/12/1944 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Tornado,Windsor to Tecumseh ON,6/17/1946 12:00:00 AM,"Windsor to Tecumseh ON, June 17, 1946; 17 dead, hundreds injured; 400 homes damaged; 150 barns and farm buildings destroyed.",17.0,100.0,0.0,,,6/17/1946 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Elgin NB,2/5/1947 12:00:00 AM,"Elgin NB, February 5, 1947. Rain, mild temperatures and ice jams caused flooding of large sections of Kings County and surrounding area, New Brunswick; two children were swept away and drowned in Sheffar Brook, near Elgin, Albert County.",2.0,0.0,0.0,,,2/5/1947 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Bristol NB,4/30/1947 12:00:00 AM,"Bristol NB, April 30, 1947. Heavy rains, mild temperatures and snowmelt contributed to a heavy runoff and overflow of the Saint John River, New Brunswick;  two people were killed in a train wreck near Bristol as a result of the track being undermined by the Saint John River.",2.0,0.0,100.0,,,4/30/1947 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Fraser River BC,5/31/1948 12:00:00 AM,"Fraser River BC, May 31, 1948. The flood ripped apart dikes;  almost 10% of the area of the Fraser Valley (22,257 ha) was flooded; ten people died and 9000 were left homeless; 3000 buildings were destroyed and eighty-two bridges were washed out.  Flood damage spread 200 km in area. The Canadian Red Cross (CRC) gave aid to 3800 of the 16000 evacuees; 33000 volunteers worked on dikes.",10.0,0.0,16000.0,,,5/31/1948 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,St. John's NL,9/14/1948 12:00:00 AM,"St. John's NL, September 14, 1948. Torrential rains caused at least three houses to collapse when hit by mudslides; in one area it was necessary to rescue residents by boat, one child died.",1.0,0.0,0.0,,,9/14/1948 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,Winnipeg MB,5/5/1950 12:00:00 AM,"Winnipeg MB, May to June 1950. 1 dead, 107,000 evacuated (one-third of the city), 5000 buildings damaged. A major flood occurred April - June 1950; a heavy snow cover caused the Red River to reach flood levels by April 22, 1950; a heavy rainfall in early May caused the river to stay above flood stage for 51 days; the water reached 4.6 metres in depth in low lying areas; 60 000 people were forced to evacuate as one tenth of the city of Winnipeg was covered in water; a volunteer pump operator drowned.",1.0,0.0,107000.0,,,6/15/1950 12:00:00 AM,,,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,Lake Superior ON,1/1/1953 12:00:00 AM,"Lake Superior ON, 1953. Freighter sinks in high winds in Lake Superior: 17 dead.",17.0,0.0,0.0,,,1/1/1953 12:00:00 AM,,,,,,,,0.0,0.0,
